"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"gene-YLR145W",4390.74176288568,1.41976497820751,0.311568761429933,4.55682710837747,5.19321362767442e-06,3.40066512316873e-05
"gene-YHR132C",9248.65401726981,-1.00011907843727,0.219520133304762,-4.55593326853892,5.21534931198175e-06,3.41161750636483e-05
"gene-tD(GUC)J4",206.125875658663,-4.58216625607445,1.00626159465839,-4.5536531259846,5.2722263046618e-06,3.44448966114771e-05
"gene-YLR057W",2912.55288616895,1.08386631963047,0.238030233431609,4.55348173215099,5.27652555132999e-06,3.44448966114771e-05
"gene-YDR059C",1958.39001917825,-1.15154228024206,0.253004185159772,-4.55147522368005,5.32710718304386e-06,3.47391291585053e-05
"gene-YDL150W",4576.05644313869,1.26127352978515,0.277165966881158,4.55060750776069,5.34912473976202e-06,3.48466741827885e-05
"gene-YNL293W",3158.55124642267,-1.07105804807629,0.235454419732034,-4.54889761379397,5.39276712357313e-06,3.5058545856961e-05
"gene-YDR343C",1727.52111381251,-2.46686807630883,0.54246756953341,-4.54749410813746,5.42884396592201e-06,3.52567353749786e-05
"gene-YIR018W",1555.07169113327,-1.19769160633697,0.263388288008621,-4.5472470146348,5.43521933053388e-06,3.52618241752538e-05
"gene-YBR086C",14049.3662185529,-1.17660782055083,0.258894463402456,-4.5447392156926,5.50033095588505e-06,3.56475714365993e-05
"gene-YLR051C",2042.65088134861,1.29838887209956,0.285965900682569,4.54036257120324,5.6157573329779e-06,3.63582810490335e-05
"gene-YHR063C",4881.88019391153,1.258130511861,0.277148816518486,4.53954856335127,5.63747956391883e-06,3.64614832103304e-05
"gene-YDR097C",7055.29220126934,1.46095784475326,0.321870857764295,4.53895657066014,5.653327694799e-06,3.65265209461091e-05
"gene-YHR154W",4452.39187002102,1.31838676382975,0.290523511418687,4.53796925898282,5.6798537556952e-06,3.66603457353264e-05
"gene-YBR093C",2207.41443955602,1.09411047971877,0.241130186653984,4.53742642056175,5.694488889061e-06,3.67172259043136e-05
"gene-YJR115W",3228.46701411972,-1.06256942062959,0.23437677922656,-4.53359511183684,5.79881364307057e-06,3.73517046304423e-05
"gene-YDL124W",44986.5947299634,-1.08337832313331,0.239175501062877,-4.52963751855379,5.90849669097384e-06,3.79425134224577e-05
"gene-tP(AGG)N",436.658276087887,-3.11950900048582,0.688688930666519,-4.52963429725338,5.90858677146424e-06,3.79425134224577e-05
"gene-YOR168W",33594.9199094948,1.0804517403547,0.238520938767071,4.52979828915492,5.90400256900254e-06,3.79425134224577e-05
"gene-YNL087W",12409.8844258583,1.16653928479549,0.257562552081868,4.52914942551391,5.92216073078998e-06,3.79909924398389e-05
"gene-YGR241C",5046.27653853802,-1.03771713477107,0.229151587661411,-4.52851819776338,5.93987664133774e-06,3.8065916768573e-05
"gene-YNL119W",1267.57411535952,1.40874476693248,0.311295996487623,4.5254188387498,6.02760106443908e-06,3.85888855962973e-05
"gene-YDR524W-C",13456.4268573407,1.26412856192126,0.279377649320891,4.52480205554774,6.04520582837287e-06,3.86623407238533e-05
"gene-YJR118C",3389.49397098032,1.02601017611215,0.227027669487095,4.51931774849353,6.20392262355254e-06,3.96372199231229e-05
"gene-YNL207W",1626.16870100299,1.33134816323015,0.294667929461258,4.51813051275805,6.23880264294673e-06,3.98197261805891e-05
"gene-YNL103W",4676.87474407236,-1.07994477264997,0.239169991394535,-4.51538575702204,6.32016114634621e-06,4.02982165711418e-05
"gene-tS(GCU)F",765.049761268816,-3.38929259525254,0.750711794922523,-4.51477200461774,6.3384920283199e-06,4.03440080513206e-05
"gene-YGR254W",207313.230810275,1.55771458560763,0.345030396494086,4.51471696823191,6.34013827764966e-06,4.03440080513206e-05
"gene-YMR116C",108247.743207702,1.35192565979975,0.299473339660992,4.51434395238705,6.35130672161334e-06,4.03743348654171e-05
"gene-YMR131C",7344.88646477232,1.84462123799982,0.408699050008164,4.51339742033405,6.37973132816358e-06,4.05141850507548e-05
"gene-YBR275C",7943.67691232434,1.11852806191801,0.247932980237015,4.51141296671682,6.43972059663889e-06,4.08540020949747e-05
"gene-YOR361C",25801.0336269559,1.19407473068909,0.264737046569123,4.51041796440574,6.47000190437062e-06,4.10048562904132e-05
"gene-YLR117C",7077.83818269962,-1.01042435940874,0.224181974926048,-4.5071614689007,6.57006360583876e-06,4.15972099381719e-05
"gene-YDL113C",12844.1647070474,-1.27617322183838,0.283244559821846,-4.50555245488584,6.62004827453263e-06,4.17878122314342e-05
"gene-YML018C",1508.97840853754,1.57002299593067,0.348445913589022,4.50578679416642,6.61274586351473e-06,4.17878122314342e-05
"gene-YGL178W",4497.97416826038,1.18355758068205,0.263426168217691,4.49293852880999,7.02470666310961e-06,4.42918176652801e-05
"gene-YGR086C",70091.4056631643,-1.21368035991197,0.270141704463029,-4.49275450573044,7.03078171312169e-06,4.42918176652801e-05
"gene-YJL100W",3509.69640937954,-1.10906036277614,0.247033944468367,-4.48950594689692,7.13885544989162e-06,4.49277669331502e-05
"gene-YDR502C",31235.1859272904,1.73780012187513,0.387254030183466,4.48749396113922,7.20658541443367e-06,4.53088012197594e-05
"gene-YCR006C",816.122917007124,-1.27112432980114,0.283661812104933,-4.48112602950912,7.42502470656515e-06,4.66356631470118e-05
"gene-YMR069W",280.664095190289,1.92063055429153,0.428855277964115,4.47850511111639,7.5167571098782e-06,4.71179625595347e-05
"gene-YPR199C",3091.70326431538,-1.03949433318481,0.232103800232189,-4.47857524152957,7.51428848953523e-06,4.71179625595347e-05
"gene-YER127W",1920.34611500505,1.85675033192725,0.414627594369069,4.47811568053649,7.53047934703013e-06,4.71354668093665e-05
"gene-YDL227C",1854.22706972659,1.93063524191283,0.431189283200541,4.47746573751211,7.55343453919369e-06,4.72070943549608e-05
"gene-YPL099C",2265.14556402086,-1.05462722529267,0.235557717919061,-4.47714995122787,7.56461186123623e-06,4.72301409870848e-05
"gene-YDR512C",2336.06583038067,-1.62389460802671,0.362821888181586,-4.47573495680056,7.61489037702436e-06,4.7497031372419e-05
"gene-YEL059C-A",529.252689230342,-1.44566501166796,0.323047809313945,-4.47508068461481,7.63824628886808e-06,4.75956334956542e-05
"gene-YGL134W",2412.32889405279,-1.18480465850775,0.264866880419087,-4.47320803806457,7.70547435418185e-06,4.79671483489346e-05
"gene-YOR382W",1815.17580762145,-1.29109414775149,0.288914997146898,-4.46876818614934,7.86713324070994e-06,4.88769874048442e-05
"gene-YCL051W",2677.60752537487,-1.41619483445665,0.317136694826662,-4.46556597693845,7.98573571952551e-06,4.95650092985511e-05
"gene-YDL099W",30096.5144043732,1.1966962811329,0.268521527693293,4.45661206910672,8.32650810905745e-06,5.15785463022753e-05
"gene-YNL232W",3454.86669001824,1.31725387978547,0.295565315699037,4.45672685467188,8.32205288065955e-06,5.15785463022753e-05
"gene-YDR298C",10882.7263363175,-1.24501282948492,0.279404291607784,-4.45595456791559,8.35207198692499e-06,5.16861294892531e-05
"gene-YDL156W",1396.685465528,1.17051210202875,0.26277050846838,4.45450331869946,8.40876285294733e-06,5.19859397555744e-05
"gene-YER060W",2442.03829316736,1.29060411173434,0.289929115728307,4.45144706661255,8.52935592745339e-06,5.26282959672418e-05
"gene-YOR377W",4565.75132266414,-1.31335368635796,0.29503942760775,-4.45145144500498,8.52918198916033e-06,5.26282959672418e-05
"gene-YBL043W",1503.85616912572,-1.45147518132129,0.326609217356686,-4.44407292932015,8.82716607052847e-06,5.44126190036682e-05
"gene-YPL093W",5204.8601870774,2.17361922760035,0.489188013537636,4.44332070175125,8.85809780215637e-06,5.4549965566795e-05
"gene-YMR229C",10126.0822155349,1.87608329999757,0.422359139786839,4.44191476700235,8.91618800157189e-06,5.48541283296706e-05
"gene-YNR075W",797.795976987055,1.77427990603618,0.399484276173703,4.4414261382961,8.93646219498419e-06,5.49252734908093e-05
"gene-YOL016C",20307.5096201181,-1.47581159434063,0.332449344855988,-4.43920740761252,9.02907725748877e-06,5.53865381184087e-05
"gene-YJR057W",4666.04172439259,1.01350173494169,0.228443351055477,4.43655606634645,9.14095348798792e-06,5.59639346555843e-05
"gene-YKL074C",4770.10414242153,1.00083246776649,0.225587511509176,4.4365597238559,9.14079824700084e-06,5.59639346555843e-05
"gene-YLR073C",654.88892202233,1.50247517874156,0.338778968606207,4.43497181930446,9.20843337088068e-06,5.63223868445913e-05
"gene-YPR088C",15606.8235756535,1.00825127337971,0.227356668691306,4.43466769276368,9.22144176344936e-06,5.63472982173563e-05
"gene-YPR144C",2528.28826679617,1.56976469531652,0.354038910616412,4.43387618774283,9.25537913511527e-06,5.64999233553116e-05
"gene-YOR323C",16576.6953217506,1.24699981577208,0.28128072174374,4.43329286145731,9.28046676819372e-06,5.65982818570886e-05
"gene-YGR215W",2354.98887113858,-1.06830937725738,0.24108520008157,-4.43125242402237,9.36873376394814e-06,5.70813865849826e-05
"gene-YKL189W",2370.54520075556,-1.02209276966895,0.230711954105198,-4.43016823134751,9.41596043253528e-06,5.73137514358759e-05
"gene-YDR200C",5736.63445843179,-1.13935606761243,0.257196600734998,-4.42990328937652,9.42753564998997e-06,5.73288715610769e-05
"gene-YNR067C",5329.38583867107,1.38159329496249,0.311921363160593,4.42930000357549,9.45394372632537e-06,5.74340743142657e-05
"gene-YLR451W",4847.09086807372,1.00581753661994,0.227122187471103,4.4285305095871,9.48772992350139e-06,5.75838545693934e-05
"gene-YOR011W",1817.28954481003,1.25919892046631,0.284376397602983,4.42793048607457,9.51415518365103e-06,5.76887140270225e-05
"gene-YPL212C",3222.68670894087,1.87987980755152,0.424915953783369,4.42412150170741,9.68355132049902e-06,5.86594376821007e-05
"gene-YDR541C",841.296914969115,1.26827536467036,0.286739532362575,4.4230921150651,9.7298232063445e-06,5.88831719186261e-05
"gene-YPR134W",3559.08612643397,-1.07510010842433,0.243334016089369,-4.41820722684938,9.9522976613952e-06,6.01718015846195e-05
"gene-YFL051C",954.945637572297,-1.44646165304373,0.327845772411064,-4.41201862206755,1.02411302699003e-05,6.18268908500221e-05
"gene-YML004C",30594.9333233474,-1.53565923089738,0.348070269875577,-4.41192300464594,1.02456550806015e-05,6.18268908500221e-05
"gene-YOR305W",3669.08758632565,1.11496974560437,0.252796020448518,4.41055101906334,1.03107908392649e-05,6.21604656141536e-05
"gene-YOR162C",4151.50246848348,-1.0682635718984,0.242452648329931,-4.40607095553233,1.05262494797797e-05,6.33382912399723e-05
"gene-YGR201C",3540.78071531831,-1.50336741067479,0.341306653169209,-4.40474100553051,1.05910336303968e-05,6.36153445019047e-05
"gene-YIL148W",42410.9242505083,1.08173294817364,0.245596925680556,4.40450524849253,1.06025574169841e-05,6.36153445019047e-05
"gene-YLR074C",3911.5701698346,1.27117849340758,0.288597122836045,4.4046817962553,1.05939266502017e-05,6.36153445019047e-05
"gene-YDR096W",8566.07894469233,-1.13168934311255,0.257312133334668,-4.39811884673405,1.0919318421493e-05,6.54536330474665e-05
"gene-YGR283C",1081.95054325325,1.41762845484332,0.322396819409314,4.39715397143388,1.09679542521143e-05,6.56569107072207e-05
"gene-YJR005W",9903.0527637808,-1.13152131566852,0.257337448058929,-4.39703325032353,1.09740538987331e-05,6.56569107072207e-05
"gene-tW(CCA)M",220.316524684329,-3.55925861481674,0.810897894894831,-4.389280866586,1.1372611062444e-05,6.7848330520125e-05
"gene-YBL003C",8452.88068098689,-1.00835572683546,0.229992605557123,-4.38429628810398,1.1636131235638e-05,6.93548615991809e-05
"gene-YNL082W",2850.28680662157,1.01285328917668,0.231074475258162,4.38323310285609,1.16930880286909e-05,6.9628529847899e-05
"gene-YOR023C",5287.57249102409,-1.28717171404168,0.293718965780487,-4.3823241397481,1.17419937719967e-05,6.98537855907653e-05
"gene-YOR143C",1591.45696104883,1.06353058779823,0.242791607617287,4.38042565900663,1.18447698775867e-05,7.03987925052419e-05
"gene-YKL110C",1046.29501560482,1.36674712694168,0.312174045663894,4.3781574603201,1.19686868552143e-05,7.10683044340693e-05
"gene-YPL013C",9354.31480536654,1.13932757762786,0.260277139705296,4.37736321721487,1.20123699510462e-05,7.12605878751623e-05
"gene-tV(AAC)G2",291.443726585932,-3.64433792049217,0.832800304549824,-4.37600454824779,1.20874492757189e-05,7.16385856510181e-05
"gene-YGL037C",67039.0753443933,-1.01834100549391,0.233055383156912,-4.36952363725612,1.24517862157005e-05,7.37286045785984e-05
"gene-YKL028W",15943.9975992571,1.01433239691267,0.232362041899478,4.36531022287831,1.26942471470319e-05,7.50233575531238e-05
"gene-YJL158C",8264.20092549263,1.25538316237785,0.287747974589094,4.3627871374961,1.2841587621401e-05,7.58230819668118e-05
"gene-YGR204C-A",1744.754906095,-2.16898244631532,0.4975597278444,-4.35924035836279,1.30514701738345e-05,7.69182905758884e-05
"gene-tA(UGC)Q",91.633577430219,-5.51554171204451,1.26522356892848,-4.3593415800147,1.304543522279e-05,7.69182905758884e-05
"gene-YBR114W",4446.47160240567,1.05641897810773,0.242486350202791,4.3566121442475,1.32091029851714e-05,7.77020554332936e-05
"gene-YJR041C",2177.67205761107,1.4584339444778,0.334914930238864,4.35463997809125,1.33285789757792e-05,7.83317977830973e-05
"gene-YJL218W",400.210533965276,1.46027479031791,0.335478121906794,4.3528167560316,1.34399482688038e-05,7.88393616586759e-05
"gene-YNL221C",3662.25316515948,1.07518718370141,0.247030418555211,4.3524485364587,1.34625479992006e-05,7.88985387388092e-05
"gene-YGL250W",3733.47533335194,-1.50007137417473,0.3447992484424,-4.35056451239719,1.35787496777263e-05,7.95056596729267e-05
"gene-YKL144C",1036.19842610219,1.63297528988004,0.375465032223964,4.34920738212972,1.36630460707289e-05,7.98509439499687e-05
"gene-YOR003W",2027.89685311173,-1.55094710791992,0.356716192192209,-4.34784610810216,1.37481011644422e-05,8.01993764504836e-05
"gene-YJR149W",1861.22950743969,-1.18475498717715,0.272565125064251,-4.34668590450766,1.38209914116293e-05,8.05500663971666e-05
"gene-YPL030W",376.998940508834,1.62766597651417,0.37457576718044,4.34535845382141,1.39048411571555e-05,8.09639227488668e-05
"gene-YHR160C",901.668255833166,-1.6018160251857,0.368750411975935,-4.34390301180257,1.3997333173255e-05,8.14272905816848e-05
"gene-RNA170",393.910385218098,-2.55796170443901,0.58901985447952,-4.34274275304238,1.40714866107557e-05,8.17832207994704e-05
"gene-YCL052C",9674.30272287037,-1.03537942259113,0.238448394782409,-4.34215304127311,1.41093192123213e-05,8.19275938792798e-05
"gene-YNL163C",7365.26266374378,1.14405141836157,0.263502127631966,4.34171605612029,1.41374162872275e-05,8.19398410912288e-05
"gene-YOR272W",3512.31663256354,1.78089740767694,0.410167156482138,4.34188203402505,1.41267380352398e-05,8.19398410912288e-05
"gene-YLL034C",2108.19935834706,1.82999742699178,0.421663042887951,4.33995214391618,1.42513749028899e-05,8.25244904845028e-05
"gene-YHR070W",1902.79225822481,1.32615154547684,0.305584569029647,4.33972026037801,1.42664208715244e-05,8.25358257025991e-05
"gene-YHL004W",2384.17036301959,-1.09546777801556,0.252575464995054,-4.33718998809729,1.4431587435749e-05,8.34148399356859e-05
"gene-YMR259C",4299.64882939389,1.26649518478705,0.292249634896534,4.33360741489184,1.46685658567551e-05,8.47069379969757e-05
"gene-YDR410C",1345.4276385458,1.08658206705332,0.251034023181554,4.32842549899095,1.50179116177989e-05,8.66449685835678e-05
"gene-YDR020C",823.279064801036,1.46962136822413,0.339651394849362,4.32685215049955,1.51255414952223e-05,8.70571281713359e-05
"gene-YJR017C",4295.92307436099,-1.15437017245569,0.266796839130433,-4.3267760450915,1.51307663298104e-05,8.70571281713359e-05
"gene-YKL137W",1350.1333119549,-1.10125055606486,0.254716507471361,-4.32343614867079,1.53617612812841e-05,8.82251973039867e-05
"gene-YGL158W",265.762994136147,2.1426779135735,0.495996284136342,4.31994751191423,1.56066316779024e-05,8.94685630553203e-05
"gene-YOR133W",28077.2518783534,1.42036974000896,0.328784747584448,4.32005970606691,1.55986990908275e-05,8.94685630553203e-05
"gene-YPR010C",8931.24770946157,1.81058333436476,0.419565767092086,4.3153743140521,1.59332686609075e-05,9.12581218671053e-05
"gene-YDR534C",485.436335800304,-1.57967096183583,0.366140458032953,-4.31438516880223,1.60047697183735e-05,9.15844626534152e-05
"gene-YPL017C",1862.66823074884,-1.11469749369142,0.258438532148754,-4.31320161286868,1.60907258383897e-05,9.19928532519362e-05
"gene-YGL172W",2509.15709193609,-1.22613019840867,0.284321092905815,-4.31248412095419,1.61430479562386e-05,9.22083880543845e-05
"gene-YLR395C",3737.71025416983,-1.32591978763719,0.307587480025689,-4.31070792454377,1.62732732026434e-05,9.28681093356282e-05
"gene-YDL131W",14755.858748103,1.19651542753217,0.277837231597783,4.30653379552935,1.65832603436165e-05,9.45515729899147e-05
"gene-YFR050C",4118.30786587322,-1.28621977525475,0.298971697846637,-4.30214560280733,1.69152090994089e-05,9.6357098989045e-05
"gene-YBR118W",48445.7066766194,1.06918814087588,0.248539795296738,4.30187905964655,1.69355746568608e-05,9.6386041323253e-05
"gene-YLL041C",12869.9927964282,-1.32907245858851,0.309263859042687,-4.29753564707689,1.72707492717699e-05,9.82049999168448e-05
"gene-YIL105C",14013.7368523045,-1.10542367465181,0.257299105287119,-4.2962593026442,1.7370438389018e-05,9.86828689019348e-05
"gene-YDR377W",1760.07236768437,-1.2969050063905,0.302061824596835,-4.29350848330965,1.75871591449798e-05,9.98241454259611e-05
"gene-YER137C",732.729025758264,1.24008112224397,0.288962320458043,4.2914976605887,1.77472073069063e-05,0.000100551562693038
"gene-YKR026C",1871.89566639107,1.02807845087159,0.239639868971799,4.29009770069843,1.78594531895179e-05,0.000101096689239766
"gene-YDR465C",4527.94108198185,1.60640623724379,0.374475155624086,4.28975384112363,1.78871264276388e-05,0.000101162528477749
"gene-tP(UGG)H",427.691548974911,-4.11316577445952,0.958916071592927,-4.28939079895369,1.79163877818237e-05,0.000101237223433853
"gene-YBR040W",289.024696689956,2.63427146218958,0.614471883678234,4.28704963101128,1.81061851075243e-05,0.000102218087097626
"gene-YPL086C",4538.98294430875,1.52354835864505,0.355438669235082,4.28638887806943,1.81600976561856e-05,0.000102430747602779
"gene-YHR193C",15195.8660089575,1.04599195283742,0.244041755307767,4.28611878946001,1.81821788900985e-05,0.000102463646184952
"gene-YKL211C",6395.23345026949,1.04127910328666,0.243033372892002,4.28451076860699,1.83141738629436e-05,0.000103023354486818
"gene-YLR397C",2631.85776561422,1.53596869482448,0.358486427365784,4.28459371840388,1.83073426275442e-05,0.000103023354486818
"gene-YHR077C",19738.5204153751,1.04182029965402,0.243276215383106,4.28245851331328,1.84839602748883e-05,0.000103831364793212
"gene-YMR188C",2575.39905306368,-1.3219249349339,0.308689534700905,-4.282376907318,1.84907425725939e-05,0.000103831364793212
"gene-YJL063C",2088.47829878258,-1.50119010300696,0.350648778714412,-4.28117875816023,1.85905944173798e-05,0.00010429918896441
"gene-YHR199C-A",909.773255109785,-1.30219632847604,0.30430525804535,-4.27924360177168,1.87529528079971e-05,0.000105116551473093
"gene-YDL138W",3997.56403097527,1.047867430997,0.244905554495366,4.27865931075413,1.88022393255719e-05,0.000105299219526693
"gene-YDR255C",4021.10067519018,-1.1417974780998,0.267129041745006,-4.27432925540805,1.91713554735611e-05,0.000107067654907456
"gene-YDR531W",3331.65862996366,-1.03192731594919,0.241433948400771,-4.27415996294037,1.91859261093285e-05,0.000107067654907456
"gene-YMR305C",15505.9177920931,1.60788967346793,0.376230556132917,4.27368178171015,1.92271391234312e-05,0.00010720277569616
"gene-YOR285W",18704.6584765533,-1.39356078409161,0.326213920892076,-4.27192309966642,1.93794411810988e-05,0.000107956498310962
"gene-YMR127C",912.307434078338,1.23628348351259,0.289418782596607,4.27160764211951,1.94068810882918e-05,0.000108013938343132
"gene-YDR481C",7202.49726969739,-1.1418648393231,0.267374620623681,-4.27065529502977,1.94899451489632e-05,0.0001083805944527
"gene-YDR127W",26585.7481629036,1.03594083685718,0.242701354305981,4.26837682805485,1.96900501171024e-05,0.000109396877566914
"gene-YOR137C",2617.93775775246,1.42328791167739,0.333492742976562,4.26782273873175,1.97390075974243e-05,0.000109572343230068
"gene-YKL106W",1744.92466849586,-1.42939214674871,0.33498842767008,-4.26698962913572,1.98128366157156e-05,0.000109885442127267
"gene-YNL246W",8952.314174475,1.00158170668923,0.234753661619932,4.26652219086917,1.98543754341936e-05,0.000110019061061533
"gene-YHR040W",2253.96012156177,1.16868017073494,0.273979482397795,4.26557551137393,1.99387561392351e-05,0.000110292803696506
"gene-YKL014C",4739.09276945935,1.45771107707968,0.341731931310859,4.26565662590559,1.99315127745384e-05,0.000110292803696506
"gene-YLR009W",4720.81162047899,1.68545519921938,0.395450217785514,4.26211726132756,2.02499130924154e-05,0.000111915821175085
"gene-YGR122W",3405.62966115666,-1.15973352022404,0.272398448776801,-4.25748944398102,2.06735418692923e-05,0.000114057178501975
"gene-YJL007C",218.64403122295,1.82080574673393,0.428109584327452,4.25313007087744,2.10803047648082e-05,0.000116098167551861
"gene-YLR332W",1759.75056631597,-1.16738050337084,0.274911803344237,-4.24638189110083,2.17250217465737e-05,0.000119440267771485
"gene-YDL178W",8282.39081110335,1.4833233017443,0.349338515745442,4.24609149832529,2.17531826709724e-05,0.000119490914567206
"gene-YPL200W",602.551810185164,-2.49522023589928,0.587730741150416,-4.24551595006783,2.1809099344333e-05,0.00011969380371224
"gene-YNL012W",1977.28982982641,-1.24539043547618,0.293705873154811,-4.24026398280342,2.23257070700724e-05,0.000122422529377284
"gene-YDR399W",6239.59693940896,1.19731258297085,0.282476786460843,4.23862292534548,2.24895030347083e-05,0.000123213558763571
"gene-YFR033C",14299.8888071055,-1.03631107579077,0.244511657784812,-4.23828902547787,2.25229697251118e-05,0.00012328979781819
"gene-YDL167C",1345.84146020709,1.88422121954994,0.444861338393657,4.23552477352526,2.28018561505245e-05,0.000124708156882227
"gene-tS(AGA)J",153.421136333138,-4.01728977928347,0.948677107089455,-4.23462287564683,2.28935578257201e-05,0.000124993198810637
"gene-YNR001C",59529.2072558121,-1.29076314728662,0.30499742779379,-4.23204600977589,2.31575019728483e-05,0.00012632457391071
"gene-YAR035C-A",119.524154963028,-3.02409115338701,0.714783417539826,-4.230779672807,2.32882695431222e-05,0.000126818504092339
"gene-YPL266W",2644.19245008348,1.69329666799621,0.400939226889717,4.22332501893603,2.40724279215527e-05,0.000130975608691382
"gene-YDL166C",5167.77865937432,1.69531202517814,0.401561911465217,4.22179488834559,2.42364609254912e-05,0.000131754416031162
"gene-YDR281C",194.14754401325,1.94220986340566,0.460101742198225,4.22126170208871,2.42938689656007e-05,0.000131952745647785
"gene-YOR103C",1860.81029900269,1.28316312032363,0.304433193793092,4.21492513459531,2.49861060280757e-05,0.000135595855949265
"gene-YDR244W",13381.8764265211,-1.05572800151345,0.250628495048262,-4.2123223111967,2.52758530702862e-05,0.000137050326277923
"gene-YAR028W",1742.98228527272,1.1980651536736,0.284446656719461,4.21191504759083,2.53214779334821e-05,0.00013717975932005
"gene-YKR089C",26819.8078035829,-1.09485168079608,0.26004550169036,-4.21023118523208,2.55109502570498e-05,0.00013808759855876
"gene-YDR357C",4053.88133905594,-1.78703087061054,0.425113281173079,-4.20365805951609,2.62635602934311e-05,0.000141799692484137
"gene-YGR060W",5318.3587298182,1.49868136175682,0.356518846916454,4.20365255503033,2.62641993056568e-05,0.000141799692484137
"gene-YLR203C",2701.76732074124,-1.14439321303138,0.272219084767359,-4.20394188750355,2.62306309140241e-05,0.000141799692484137
"gene-YHR069C",2982.94059098494,1.290750087273,0.307490861638579,4.19768600730039,2.6965615328499e-05,0.000145462078923451
"gene-YPL041C",729.212852084993,1.35751399500565,0.323526548041946,4.19598948902841,2.71682846577664e-05,0.000146430088078526
"gene-YCR057C",3749.11837864679,1.74202182206573,0.415237415101878,4.19524291094607,2.7257930504602e-05,0.000146759390625236
"gene-YDR054C",21782.5320508531,-1.10257113202111,0.26282398327457,-4.19509330268868,2.72759286097013e-05,0.000146759390625236
"gene-YGL010W",1070.38042673614,-1.28729664859011,0.306878694513668,-4.19480619412234,2.73104998700676e-05,0.000146820129736272
"gene-YJL161W",1777.1180822839,-1.09425687411734,0.261104948034909,-4.19086992549466,2.77886944100047e-05,0.00014913660165914
"gene-YMR197C",10676.7377696127,-1.0737756085698,0.256294166146411,-4.18962173316264,2.79419851830787e-05,0.000149831767486815
"gene-YML119W",2891.78211616599,1.14588751514849,0.273660514842655,4.18725922447136,2.82343289195111e-05,0.000151270754601901
"gene-YKL127W",8408.20229399162,1.40165409034168,0.335378507056013,4.17931996491231,2.92382077827398e-05,0.000156516246415923
"gene-YDL091C",6633.10763679352,-1.06223491707788,0.254311824351675,-4.1768994414077,2.95509585860593e-05,0.000158056272132053
"gene-YCR073C",3775.32182015572,1.09353738030384,0.262004236392231,4.17373930804221,2.99640605025688e-05,0.000160129970787457
"gene-YML009C",1257.21686635197,-1.3398185311878,0.321028073752259,-4.17352450060724,2.99923390732196e-05,0.000160145376965049
"gene-tT(UGU)G1",139.409213214193,-3.99660215731402,0.95774011538076,-4.17295056678828,3.00680197212141e-05,0.000160413648360386
"gene-YPL195W",30086.5176532847,1.05266229779384,0.252666393069312,4.16621413321508,3.09699816769947e-05,0.00016494654092494
"gene-YPR124W",1571.58668177541,1.4219909792146,0.341741432729699,4.16101427285617,3.16837281107147e-05,0.000168605560730943
"gene-YOR293W",23438.0783849706,1.31361636597561,0.315780854491611,4.15989869965502,3.1838877634046e-05,0.000169145713867139
"gene-YHR153C",323.618678285164,1.50528757306519,0.361917577013513,4.15919996339107,3.19364224870988e-05,0.00016952111128253
"gene-YKR024C",1068.08310237103,1.5373293265902,0.369763756052444,4.15759874088945,3.21610280389607e-05,0.000170569758463992
"gene-YNL062C",2745.48017716713,1.42530086177211,0.342935603198128,4.15617640303348,3.23617991142139e-05,0.000171490340516162
"gene-YMR053C",4140.15227124942,-1.25929475449783,0.303453065845754,-4.14988311615192,3.32645091739844e-05,0.000176125940261247
"gene-YER048W-A",3838.27114961811,-1.10289040876781,0.265807483984076,-4.14920751002587,3.33628275880276e-05,0.000176350369463623
"gene-YJR056C",2453.66452185227,-1.76567969052348,0.425537754349194,-4.14929033317822,3.33507598180047e-05,0.000176350369463623
"gene-YMR217W",14152.1105421362,1.63867611903473,0.395046632517485,4.14805742955473,3.3530829662752e-05,0.000177089959676142
"gene-YBR056W-A",599.188264024476,-1.5280481937233,0.368402337389029,-4.14777008352609,3.35729300475385e-05,0.000177163930443329
"gene-YDL051W",5559.23444695722,1.17508394241122,0.28340568602733,4.14629628248849,3.37896537678747e-05,0.000178158492190818
"gene-YDR246W",4992.70804750232,-1.30393845971988,0.31454276387738,-4.14550455285058,3.3906626304763e-05,0.000178625885946396
"gene-YPL193W",4813.1979240828,-1.52736648313218,0.36867657463759,-4.14283572161747,3.43037673830289e-05,0.000180567243002821
"gene-YDR055W",6458.30504917685,1.419464508238,0.342695166901323,4.14206164934544,3.44197788474928e-05,0.000180875937843574
"gene-YER026C",30440.7519702333,1.20538420224967,0.291181442736428,4.13963263222361,3.47862436031367e-05,0.00018264950221597
"gene-snR5",2781.62972475157,1.13539185214952,0.27445926090089,4.13683199620479,3.52133732855294e-05,0.000184738379316596
"gene-YBL035C",954.374958319398,1.25645750386532,0.303811610096342,4.13564676961122,3.53956299624603e-05,0.000185540184990253
"gene-YJL171C",5614.50754722211,1.22698469812421,0.29676664728437,4.13451009185841,3.55712623342153e-05,0.000186305963687343
"gene-YMR189W",11202.863280543,1.56128032352646,0.377646155940205,4.13424127048088,3.56129197737641e-05,0.00018636935443432
"gene-YBR052C",17369.8615335714,-1.0769628462898,0.260572341113631,-4.13306662436652,3.57954908533959e-05,0.000187169457148851
"gene-YFL052W",5479.87204120471,-1.05464250368215,0.255233152552748,-4.13207490145386,3.59503224072003e-05,0.000187823308284843
